account_id,principal_amount,outstanding_amount,dpd,risk_segment,status,loan_type,opened_at,timezone,success_payment_amount,success_payment_count,recovery_rate,dpd_band
ACC0016435,313570.85,613809.51,30,LOW,WRITEOFF,BNPL,22-07-2024 18:37,UTC,0,0,0,Jan-30
ACC0016436,464383.26,355886.07,45,HIGH,ACTIVE,CREDIT_CARD,21-10-2024 11:13,Asia/Kolkata,0,0,0,31-60
ACC0016437,229728.76,170130.81,15,MEDIUM,CLOSED,CREDIT_CARD,17-09-2024 16:04,Asia/Kolkata,133973.03,1,0.787470712,Jan-30
ACC0016438,395381.68,551419.01,90,HIGH,PAID,CREDIT_CARD,23-04-2024 21:09,Asia/Dubai,139666.15,2,0.253284975,61-90
ACC0016439,639037.68,174259.38,180,NPA,PAID,CREDIT_CARD,11-12-2024 12:43,UTC,38419.41,1,0.220472551,91-180
ACC0016440,716176.74,44336.36,60,NPA,PAID,BNPL,26-08-2025 12:05,UTC,0,0,0,31-60
ACC0016441,708960.75,384748.17,0,MEDIUM,WRITEOFF,AUTO,03-06-2025 05:54,Asia/Dubai,0,0,0,0
ACC0016442,117461.02,291605.82,5,LOW,PAID,PERSONAL,18-11-2025 08:04,UTC,137432.53,1,0.471295566,Jan-30
ACC0016443,277009.7,193287.32,15,LOW,ACTIVE,PERSONAL,17-10-2024 23:35,Asia/Dubai,0,0,0,Jan-30
ACC0016444,419701.61,382258.61,0,NPA,WRITEOFF,CONSUMER,16-07-2024 08:28,UTC,16840.35,2,0.044054861,0
ACC0016445,240007.53,348928.14,120,LOW,WRITEOFF,CONSUMER,16-07-2025 14:15,Asia/Kolkata,0,0,0,91-180
ACC0016446,649064.88,346008.03,30,LOW,WRITEOFF,CONSUMER,13-01-2025 05:07,Asia/Kolkata,0,0,0,Jan-30
ACC0016447,530874.17,90520.17,45,LOW,ACTIVE,CREDIT_CARD,08-03-2025 15:23,Asia/Kolkata,94682.94,1,1.045987209,31-60
ACC0016448,329855.43,607039.49,90,LOW,CLOSED,CREDIT_CARD,04-01-2025 11:39,Asia/Dubai,112651.44,2,0.185575143,61-90
ACC0016449,710677.1,429329.32,180,LOW,ACTIVE,PERSONAL,22-09-2024 17:17,UTC,0,0,0,91-180
ACC0016450,288193.12,276576.19,5,MEDIUM,CLOSED,PERSONAL,02-01-2024 22:45,Asia/Dubai,0,0,0,Jan-30
ACC0016451,264497.43,552897.72,45,LOW,ACTIVE,PERSONAL,14-11-2024 23:49,Asia/Dubai,0,0,0,31-60
ACC0016452,371482.9,261154.06,90,MEDIUM,ACTIVE,CREDIT_CARD,01-10-2024 14:39,Asia/Dubai,0,0,0,61-90
ACC0016453,220992.16,655960.58,120,NPA,ACTIVE,BNPL,05-10-2024 12:55,UTC,0,0,0,91-180
ACC0016454,40765.33,83222.55,5,NPA,CLOSED,CONSUMER,06-10-2024 05:45,UTC,0,0,0,Jan-30
ACC0016455,530418.08,676853.55,15,LOW,PAID,PERSONAL,11-04-2024 11:19,Asia/Dubai,29989.1,1,0.04430663,Jan-30
ACC0016456,513185.62,449655.5,60,LOW,PAID,CONSUMER,13-05-2024 12:24,Asia/Dubai,138124.32,1,0.307178095,31-60
ACC0016457,201424.03,87511.23,75,LOW,ACTIVE,AUTO,19-02-2025 03:20,UTC,101822.48,1,1.163536154,61-90
ACC0016458,480232.6,244229.1,90,NPA,CLOSED,CREDIT_CARD,01-07-2024 17:06,Asia/Kolkata,151123.27,2,0.618776673,61-90
ACC0016459,77615.64,637104.6,15,LOW,ACTIVE,AUTO,20-11-2025 22:10,UTC,0,0,0,Jan-30
ACC0016460,445049.08,281955.35,45,LOW,WRITEOFF,PERSONAL,06-02-2025 01:29,UTC,0,0,0,31-60
ACC0016461,775734.97,682777.89,180,MEDIUM,ACTIVE,CREDIT_CARD,27-11-2024 14:28,Asia/Dubai,138034.16,1,0.202165539,91-180
ACC0016462,748730.16,329157.88,45,LOW,ACTIVE,CONSUMER,14-01-2024 04:05,Asia/Dubai,0,0,0,31-60
ACC0016463,581181.65,680889.05,75,MEDIUM,CLOSED,AUTO,30-01-2024 04:20,Asia/Dubai,0,0,0,61-90
ACC0016464,51155.56,30013.49,15,HIGH,WRITEOFF,CONSUMER,25-10-2024 16:24,Asia/Kolkata,0,0,0,Jan-30
ACC0016465,163330.46,603329.8,180,NPA,ACTIVE,CONSUMER,03-02-2024 16:45,Asia/Kolkata,0,0,0,91-180
ACC0016466,740709.17,80949.84,45,NPA,PAID,PERSONAL,11-10-2024 13:58,UTC,0,0,0,31-60
ACC0016467,477849.89,28802.68,60,NPA,ACTIVE,CONSUMER,14-02-2024 04:05,UTC,0,0,0,31-60
ACC0016468,275895.57,594143.7,90,MEDIUM,WRITEOFF,CREDIT_CARD,01-03-2024 11:00,UTC,0,0,0,61-90
ACC0016469,676811.99,8002.97,90,NPA,PAID,CREDIT_CARD,15-08-2024 13:51,Asia/Kolkata,0,0,0,61-90
ACC0016470,144556.15,97688.96,0,LOW,WRITEOFF,PERSONAL,07-03-2025 14:54,Asia/Kolkata,52512.45,1,0.537547436,0
ACC0016471,523456.99,137735.18,1,NPA,CLOSED,CONSUMER,26-05-2025 09:22,Asia/Dubai,0,0,0,Jan-30
ACC0016472,382632.11,326447.75,45,NPA,CLOSED,AUTO,12-10-2024 00:18,Asia/Kolkata,0,0,0,31-60
ACC0016473,591654.6,570806.21,30,NPA,CLOSED,PERSONAL,03-05-2025 23:43,Asia/Dubai,0,0,0,Jan-30
ACC0016474,722851.14,137192.16,120,LOW,CLOSED,AUTO,07-06-2025 13:34,Asia/Kolkata,0,0,0,91-180
ACC0016475,547712.47,606319.34,45,NPA,ACTIVE,PERSONAL,23-03-2024 17:20,Asia/Kolkata,0,0,0,31-60
ACC0016476,710921.43,590495.6,180,HIGH,WRITEOFF,PERSONAL,16-10-2025 00:43,Asia/Kolkata,93950.35,2,0.159104234,91-180
ACC0016477,163243.36,91344.69,15,NPA,CLOSED,BNPL,12-03-2024 00:34,Asia/Dubai,71839.56,1,0.786466734,Jan-30
ACC0016478,624273.99,299782.92,1,LOW,CLOSED,PERSONAL,06-02-2024 12:49,Asia/Dubai,0,0,0,Jan-30
ACC0016479,231764.44,570999.12,45,HIGH,WRITEOFF,CREDIT_CARD,16-10-2024 11:29,UTC,252821.67,2,0.442770682,31-60
ACC0016480,55234.55,539085.55,90,NPA,PAID,BNPL,16-04-2025 09:59,UTC,0,0,0,61-90
ACC0016481,108931.77,448421.66,1,MEDIUM,ACTIVE,CREDIT_CARD,31-07-2024 17:21,Asia/Kolkata,0,0,0,Jan-30
ACC0016482,691825.35,172661.16,120,NPA,ACTIVE,PERSONAL,02-03-2025 09:52,UTC,131078.97,1,0.759168825,91-180
ACC0016483,147010.45,613387.29,120,NPA,CLOSED,CONSUMER,18-10-2025 21:07,Asia/Kolkata,122250.49,1,0.199303918,91-180
ACC0016484,93459.37,343343.7,1,NPA,WRITEOFF,BNPL,22-10-2025 16:42,UTC,0,0,0,Jan-30
ACC0016485,390181.71,100213.47,45,NPA,ACTIVE,BNPL,05-03-2024 18:35,UTC,0,0,0,31-60
ACC0016486,657811.47,24441.14,1,LOW,WRITEOFF,PERSONAL,07-09-2025 08:06,Asia/Kolkata,0,0,0,Jan-30
ACC0016487,642701.17,274093.46,90,LOW,PAID,CREDIT_CARD,10-04-2025 00:52,Asia/Dubai,64505.89,1,0.235342682,61-90
ACC0016488,225942.89,455236.73,60,MEDIUM,ACTIVE,PERSONAL,04-09-2025 15:14,Asia/Kolkata,122550.82,1,0.269202399,31-60
ACC0016489,605003,304944.27,180,NPA,WRITEOFF,PERSONAL,10-07-2025 07:56,UTC,0,0,0,91-180
ACC0016490,612015.94,169329.07,75,LOW,ACTIVE,BNPL,11-03-2025 01:41,Asia/Dubai,0,0,0,61-90
ACC0016491,536754.39,682372.29,120,NPA,PAID,CREDIT_CARD,06-10-2025 18:25,UTC,0,0,0,91-180
ACC0016492,435031.19,142101.26,45,HIGH,WRITEOFF,CREDIT_CARD,27-10-2024 19:15,Asia/Dubai,98173.05,1,0.690866851,31-60
ACC0016493,158808.84,158988.57,180,HIGH,PAID,BNPL,27-02-2025 03:07,Asia/Dubai,0,0,0,91-180
ACC0016494,715093.54,494683.65,120,HIGH,CLOSED,CONSUMER,02-09-2024 20:55,Asia/Dubai,0,0,0,91-180
ACC0016495,456301.37,551761.77,15,NPA,WRITEOFF,CREDIT_CARD,07-03-2025 16:42,Asia/Kolkata,0,0,0,Jan-30
ACC0016496,771625.21,129591.09,45,NPA,ACTIVE,PERSONAL,04-05-2025 18:31,Asia/Kolkata,0,0,0,31-60
ACC0016497,111482.99,445380.81,60,LOW,PAID,CONSUMER,07-08-2024 11:04,UTC,0,0,0,31-60
ACC0016498,146484.82,275137.41,90,HIGH,PAID,AUTO,14-06-2024 07:59,Asia/Kolkata,0,0,0,61-90
ACC0016499,478806.26,57956.96,45,HIGH,PAID,PERSONAL,05-09-2024 04:07,Asia/Dubai,75730.79,1,1.306672917,31-60
ACC0016500,634466.44,84380.14,1,MEDIUM,PAID,AUTO,11-09-2024 15:39,Asia/Kolkata,0,0,0,Jan-30
ACC0016501,313105.68,4981.79,60,MEDIUM,ACTIVE,CONSUMER,04-07-2025 16:39,Asia/Kolkata,0,0,0,31-60
ACC0016502,330566.38,270070.59,60,NPA,ACTIVE,AUTO,13-11-2024 03:36,UTC,0,0,0,31-60
ACC0016503,86614.01,175038.7,1,MEDIUM,ACTIVE,CREDIT_CARD,30-07-2025 14:38,Asia/Kolkata,75870.98,1,0.433452602,Jan-30
ACC0016504,252801.85,632210.1,30,MEDIUM,WRITEOFF,CREDIT_CARD,21-08-2024 04:12,Asia/Dubai,12835.71,1,0.020302918,Jan-30
ACC0016505,312162.38,422565.19,90,NPA,PAID,AUTO,14-09-2024 17:01,Asia/Dubai,119188.57,1,0.282059604,61-90
ACC0016506,60903.25,445089.19,1,LOW,PAID,PERSONAL,22-08-2025 08:52,UTC,0,0,0,Jan-30
ACC0016507,31237.79,513883.6,75,MEDIUM,ACTIVE,AUTO,01-07-2024 16:27,Asia/Kolkata,0,0,0,61-90
ACC0016508,243530.63,463982.44,60,LOW,CLOSED,CREDIT_CARD,04-05-2025 03:21,UTC,0,0,0,31-60
ACC0016509,655755.28,60887.84,120,LOW,PAID,PERSONAL,28-07-2024 04:50,UTC,0,0,0,91-180
ACC0016510,362735.68,373923.09,5,LOW,WRITEOFF,AUTO,10-09-2025 22:48,Asia/Dubai,284021.6,3,0.759572243,Jan-30
ACC0016511,602352.79,345577.49,15,LOW,ACTIVE,CONSUMER,27-05-2025 01:26,Asia/Kolkata,133388.19,1,0.385986338,Jan-30
ACC0016512,605577.13,291551.73,45,HIGH,WRITEOFF,PERSONAL,25-07-2025 22:44,Asia/Dubai,0,0,0,31-60
ACC0016513,770064.28,604600.63,1,MEDIUM,WRITEOFF,CREDIT_CARD,01-05-2024 00:57,Asia/Kolkata,0,0,0,Jan-30
ACC0016514,160869.85,12337.8,75,HIGH,WRITEOFF,AUTO,06-05-2024 19:23,UTC,0,0,0,61-90
ACC0016515,120345.92,553175.63,90,NPA,CLOSED,CONSUMER,28-12-2024 11:33,UTC,0,0,0,61-90
ACC0016516,295104.08,412172.13,1,NPA,WRITEOFF,PERSONAL,03-10-2024 13:52,Asia/Dubai,0,0,0,Jan-30
ACC0016517,330157.43,631868.83,60,NPA,ACTIVE,AUTO,23-11-2024 15:48,UTC,0,0,0,31-60
ACC0016518,746688.24,685318.19,120,NPA,CLOSED,CONSUMER,14-01-2025 04:40,Asia/Dubai,114156.47,1,0.166574405,91-180
ACC0016519,121599.38,331383.32,1,LOW,CLOSED,AUTO,22-07-2024 18:24,Asia/Dubai,151515.64,2,0.457221685,Jan-30
ACC0016520,89061.02,106559.88,0,LOW,PAID,AUTO,08-07-2024 07:57,Asia/Kolkata,0,0,0,0
ACC0016521,324338.87,699353.21,15,MEDIUM,CLOSED,BNPL,28-05-2024 02:51,Asia/Kolkata,84957.95,1,0.121480746,Jan-30
ACC0016522,190576.19,468471,0,NPA,ACTIVE,BNPL,24-05-2024 00:10,UTC,37169.51,1,0.079342179,0
ACC0016523,531972.68,230687.12,180,MEDIUM,ACTIVE,BNPL,03-07-2024 14:21,Asia/Dubai,0,0,0,91-180
ACC0016524,34046.83,43494.93,180,NPA,WRITEOFF,AUTO,01-08-2025 09:04,UTC,70243.06,1,1.614971216,91-180
ACC0016525,59901.58,618096.65,0,NPA,PAID,AUTO,03-09-2025 08:20,Asia/Kolkata,201660.86,2,0.326261047,0
ACC0016526,80495.32,150119.92,45,NPA,PAID,PERSONAL,14-01-2025 10:49,Asia/Dubai,54110.78,1,0.360450365,31-60
ACC0016527,676027.12,639342.63,120,LOW,PAID,AUTO,05-10-2024 13:52,UTC,0,0,0,91-180
ACC0016528,672314.6,355305.02,5,NPA,PAID,BNPL,02-05-2024 09:01,Asia/Dubai,138047.08,1,0.388531184,Jan-30
ACC0016529,574573.09,321742.83,75,MEDIUM,CLOSED,BNPL,06-05-2025 08:07,UTC,73233.32,2,0.227614458,61-90
ACC0016530,586977.8,326320.68,5,LOW,ACTIVE,BNPL,13-02-2024 07:45,UTC,0,0,0,Jan-30
ACC0016531,601623.62,440135.05,1,HIGH,PAID,CREDIT_CARD,19-05-2024 15:17,Asia/Dubai,0,0,0,Jan-30
ACC0016532,133935.19,358855.45,90,MEDIUM,CLOSED,AUTO,05-11-2025 14:19,UTC,0,0,0,61-90
ACC0016533,113220.37,128904.19,1,MEDIUM,CLOSED,CREDIT_CARD,17-02-2024 21:00,Asia/Kolkata,0,0,0,Jan-30
ACC0016534,650440.31,150197.74,180,MEDIUM,ACTIVE,BNPL,22-04-2025 03:02,Asia/Kolkata,0,0,0,91-180
ACC0016535,145176.94,480444.51,45,MEDIUM,CLOSED,PERSONAL,31-10-2025 05:21,Asia/Dubai,0,0,0,31-60
ACC0016536,244386.43,295670.47,5,LOW,CLOSED,AUTO,07-03-2024 11:00,Asia/Kolkata,39049.75,1,0.132071864,Jan-30
ACC0016537,249775.64,244345.06,1,NPA,CLOSED,CREDIT_CARD,27-09-2025 06:14,Asia/Kolkata,0,0,0,Jan-30
ACC0016538,74610.56,115117.13,180,MEDIUM,ACTIVE,CONSUMER,27-11-2025 13:53,Asia/Dubai,0,0,0,91-180
ACC0016539,310651.67,321504.77,45,NPA,CLOSED,BNPL,10-10-2025 10:55,UTC,10061.69,1,0.031295617,31-60
ACC0016540,514964.81,482674.28,75,HIGH,ACTIVE,PERSONAL,06-08-2025 10:55,Asia/Kolkata,0,0,0,61-90
ACC0016541,400213.56,104444.35,180,NPA,ACTIVE,CONSUMER,03-03-2024 15:41,Asia/Dubai,99870.21,2,0.956205003,91-180
ACC0016542,229498.23,141628.85,90,LOW,CLOSED,PERSONAL,23-07-2025 20:49,Asia/Kolkata,0,0,0,61-90
ACC0016543,141310.3,60031.02,120,NPA,ACTIVE,AUTO,14-07-2025 02:33,UTC,0,0,0,91-180
ACC0016544,672191.12,359282.37,180,LOW,CLOSED,BNPL,02-04-2025 00:50,Asia/Dubai,106409.83,1,0.296173258,91-180
ACC0016545,148679.15,485517.75,15,MEDIUM,WRITEOFF,CREDIT_CARD,06-08-2024 21:44,Asia/Dubai,93765.16,2,0.193124062,Jan-30
ACC0016546,45624.62,30119.77,60,LOW,WRITEOFF,AUTO,17-02-2024 09:34,Asia/Dubai,58945.57,1,1.957039181,31-60
ACC0016547,326733.82,202959.45,15,LOW,PAID,AUTO,22-03-2024 23:12,UTC,0,0,0,Jan-30
ACC0016548,329374.26,627673.16,120,NPA,WRITEOFF,AUTO,09-06-2025 23:18,UTC,0,0,0,91-180
ACC0016549,44182.14,17836.46,90,NPA,PAID,CONSUMER,12-10-2024 08:39,Asia/Kolkata,0,0,0,61-90
ACC0016550,626705.53,136483.7,60,HIGH,WRITEOFF,CREDIT_CARD,11-03-2024 09:18,Asia/Kolkata,39545.24,1,0.289743317,31-60
ACC0016551,598411.75,539385.93,30,NPA,WRITEOFF,BNPL,24-10-2025 18:33,Asia/Kolkata,81145.87,1,0.150441206,Jan-30
ACC0016552,470679.17,302190.64,15,HIGH,ACTIVE,PERSONAL,13-02-2024 04:16,Asia/Dubai,52504.33,1,0.173745719,Jan-30
ACC0016553,636932.91,385971.86,90,NPA,WRITEOFF,CONSUMER,22-12-2024 08:40,UTC,0,0,0,61-90
ACC0016554,57953.43,310591.3,180,HIGH,ACTIVE,CONSUMER,20-11-2025 05:34,UTC,116184.84,1,0.374076286,91-180
ACC0016555,234542.38,43324.23,90,LOW,ACTIVE,PERSONAL,21-06-2025 01:30,Asia/Dubai,0,0,0,61-90
ACC0016556,491661.88,332015.8,5,MEDIUM,WRITEOFF,CONSUMER,05-01-2025 05:00,Asia/Kolkata,0,0,0,Jan-30
ACC0016557,20986.73,35117.12,0,MEDIUM,CLOSED,CONSUMER,01-02-2024 04:40,Asia/Dubai,0,0,0,0
ACC0016558,375898.35,619370.27,5,LOW,CLOSED,AUTO,20-04-2025 20:11,UTC,24742.13,1,0.039947235,Jan-30
ACC0016559,301132.06,668590.25,5,NPA,ACTIVE,CONSUMER,29-03-2025 23:58,Asia/Dubai,87217.29,1,0.130449539,Jan-30
ACC0016560,582905.11,430016.27,90,NPA,WRITEOFF,BNPL,24-04-2024 18:32,UTC,52228.44,1,0.121456893,61-90
ACC0016561,641138.09,671138.31,1,MEDIUM,PAID,PERSONAL,28-12-2024 14:23,Asia/Dubai,87296.05,1,0.130071624,Jan-30
ACC0016562,94025.36,470780.21,120,LOW,ACTIVE,CREDIT_CARD,07-04-2025 05:48,Asia/Dubai,113082.03,1,0.240201325,91-180
ACC0016563,220169.5,110174.32,1,MEDIUM,WRITEOFF,BNPL,20-10-2025 02:40,Asia/Dubai,0,0,0,Jan-30
ACC0016564,492597.65,177665.04,75,MEDIUM,ACTIVE,BNPL,11-11-2024 06:00,UTC,0,0,0,61-90
ACC0016565,747072.86,351751.51,30,HIGH,CLOSED,CREDIT_CARD,21-03-2025 09:33,Asia/Dubai,198836.82,2,0.565276379,Jan-30
ACC0016566,737785.59,440513.07,180,NPA,ACTIVE,AUTO,17-07-2024 00:45,UTC,0,0,0,91-180
ACC0016567,300281.88,284926.29,5,LOW,CLOSED,PERSONAL,01-06-2025 01:21,UTC,52509.86,1,0.184292787,Jan-30
ACC0016568,451906.28,79110.4,90,MEDIUM,WRITEOFF,CONSUMER,06-03-2025 19:17,UTC,0,0,0,61-90
ACC0016569,387773.82,53137.23,90,HIGH,WRITEOFF,BNPL,20-10-2025 01:51,UTC,48949.64,1,0.921192919,61-90
ACC0016570,594509.6,168832,180,LOW,CLOSED,PERSONAL,13-10-2025 13:32,Asia/Dubai,101143.54,2,0.599078018,91-180
ACC0016571,129047.85,196864.57,1,MEDIUM,CLOSED,BNPL,15-01-2024 19:31,Asia/Kolkata,0,0,0,Jan-30
ACC0016572,787715.55,338913.56,30,MEDIUM,WRITEOFF,CONSUMER,22-01-2024 12:37,UTC,0,0,0,Jan-30
ACC0016573,423462.5,178820.44,30,MEDIUM,CLOSED,AUTO,16-11-2025 23:11,Asia/Kolkata,178742.87,2,0.999566213,Jan-30
ACC0016574,423453.55,368545.76,1,LOW,ACTIVE,BNPL,07-03-2024 15:08,Asia/Dubai,246785.87,2,0.669620701,Jan-30
ACC0016575,623151.62,376908.28,120,LOW,CLOSED,BNPL,01-07-2025 21:15,UTC,0,0,0,91-180
ACC0016576,326229.14,629598.88,120,MEDIUM,PAID,BNPL,20-04-2024 21:32,Asia/Dubai,19686.35,1,0.031268083,91-180
ACC0016577,255334.62,262662.5,5,NPA,ACTIVE,AUTO,21-01-2024 03:09,Asia/Kolkata,0,0,0,Jan-30
ACC0016578,201721.93,31851.67,60,HIGH,ACTIVE,CONSUMER,24-04-2025 13:54,Asia/Dubai,45279.44,1,1.42157193,31-60
ACC0016579,21770.28,464082.72,30,HIGH,ACTIVE,AUTO,29-04-2024 20:16,Asia/Dubai,0,0,0,Jan-30
ACC0016580,775532.04,154621.77,45,HIGH,CLOSED,CONSUMER,19-10-2024 22:54,Asia/Kolkata,0,0,0,31-60
ACC0016581,176212.08,518807.84,75,HIGH,WRITEOFF,PERSONAL,22-10-2024 19:43,UTC,0,0,0,61-90
ACC0016582,244673.18,605315.99,120,NPA,CLOSED,PERSONAL,13-01-2025 06:59,Asia/Dubai,0,0,0,91-180
ACC0016583,466144.89,74925.22,5,MEDIUM,PAID,AUTO,16-09-2025 23:09,UTC,0,0,0,Jan-30
ACC0016584,735530.67,18128.28,1,NPA,PAID,BNPL,27-05-2025 20:22,Asia/Kolkata,141990.16,1,7.832522446,Jan-30
ACC0016585,420789.6,546633.96,60,HIGH,CLOSED,AUTO,02-01-2024 19:06,Asia/Kolkata,0,0,0,31-60
ACC0016586,27949.57,615279.07,5,MEDIUM,PAID,CREDIT_CARD,07-06-2024 05:23,Asia/Kolkata,59239.37,1,0.096280489,Jan-30
ACC0016587,441180.13,196337.22,45,HIGH,ACTIVE,BNPL,13-03-2025 08:44,Asia/Kolkata,129157.13,1,0.65783314,31-60
ACC0016588,463092.68,451113.96,45,MEDIUM,CLOSED,PERSONAL,14-02-2025 06:01,Asia/Dubai,0,0,0,31-60
ACC0016589,121190,500018.15,180,LOW,ACTIVE,CONSUMER,08-07-2025 03:43,UTC,117130.47,1,0.234252437,91-180
ACC0016590,37013.36,66166.17,0,MEDIUM,ACTIVE,PERSONAL,27-04-2024 17:43,Asia/Dubai,0,0,0,0
ACC0016591,183700.52,34412.95,45,LOW,ACTIVE,AUTO,30-01-2024 06:58,Asia/Dubai,0,0,0,31-60
ACC0016592,392235.33,19245.68,0,LOW,CLOSED,PERSONAL,11-01-2024 07:18,Asia/Dubai,0,0,0,0
ACC0016593,786774.84,185010.82,1,LOW,CLOSED,BNPL,13-08-2025 00:16,Asia/Kolkata,0,0,0,Jan-30
ACC0016594,537075.43,240382.73,75,LOW,PAID,PERSONAL,27-05-2024 02:35,Asia/Kolkata,0,0,0,61-90
ACC0016595,491378.36,290576.13,30,MEDIUM,WRITEOFF,CREDIT_CARD,20-04-2024 18:53,Asia/Dubai,96056.75,1,0.330573437,Jan-30
ACC0016596,475899.39,524635.92,45,LOW,CLOSED,CREDIT_CARD,31-10-2024 21:07,Asia/Dubai,3319.68,1,0.006327588,31-60
ACC0016597,619795.93,143149.92,5,MEDIUM,WRITEOFF,AUTO,12-04-2024 19:16,Asia/Dubai,0,0,0,Jan-30
ACC0016598,39138.14,413668.04,1,NPA,ACTIVE,CONSUMER,13-12-2024 16:36,UTC,240400.98,2,0.581144678,Jan-30
ACC0016599,241598.61,543773.66,60,HIGH,PAID,PERSONAL,03-05-2024 04:48,Asia/Kolkata,0,0,0,31-60
ACC0016600,116583.3,609100.95,0,NPA,WRITEOFF,BNPL,02-05-2025 21:52,Asia/Kolkata,98530.18,1,0.1617633,0
ACC0016601,736037.7,571707.66,45,HIGH,PAID,CREDIT_CARD,21-08-2024 22:47,Asia/Dubai,250845.92,2,0.438766064,31-60
ACC0016602,495828.62,443099.07,60,LOW,ACTIVE,BNPL,13-03-2024 10:59,UTC,9904.29,1,0.022352315,31-60
ACC0016603,430247.12,321474.51,30,LOW,PAID,PERSONAL,29-04-2024 14:24,Asia/Dubai,130287.19,1,0.405280002,Jan-30
ACC0016604,148536.49,262385.83,0,LOW,CLOSED,CONSUMER,23-05-2025 20:00,Asia/Kolkata,0,0,0,0
ACC0016605,595319.83,19402.62,60,HIGH,PAID,BNPL,25-01-2024 21:18,Asia/Kolkata,0,0,0,31-60
ACC0016606,89233.72,290294.8,180,HIGH,WRITEOFF,BNPL,19-09-2024 08:36,Asia/Dubai,0,0,0,91-180
ACC0016607,156600.48,607306.89,60,MEDIUM,PAID,CONSUMER,24-10-2024 02:07,Asia/Dubai,70126.55,1,0.115471356,31-60
ACC0016608,158599.54,527443.77,1,NPA,ACTIVE,CREDIT_CARD,25-03-2024 15:40,UTC,0,0,0,Jan-30
ACC0016609,52533.56,649701.05,30,HIGH,CLOSED,CONSUMER,27-10-2025 02:27,Asia/Kolkata,88155.61,2,0.135686421,Jan-30
ACC0016610,724943.68,491436.97,180,LOW,PAID,AUTO,11-06-2024 21:42,Asia/Dubai,0,0,0,91-180
ACC0016611,462893.93,173853.36,45,NPA,ACTIVE,CREDIT_CARD,02-12-2024 17:15,Asia/Kolkata,246397.57,2,1.417272407,31-60
ACC0016612,77168.74,164650.09,30,MEDIUM,ACTIVE,CREDIT_CARD,25-02-2025 06:11,Asia/Kolkata,74748.43,1,0.453983536,Jan-30
ACC0016613,91890.37,634757.89,0,MEDIUM,WRITEOFF,PERSONAL,30-07-2025 21:04,Asia/Kolkata,13892.96,1,0.021887022,0
ACC0016614,427614.61,404685.91,75,HIGH,PAID,CREDIT_CARD,21-05-2024 01:54,Asia/Kolkata,83576.53,1,0.206521967,61-90
ACC0016615,558722.36,630402.81,75,MEDIUM,WRITEOFF,PERSONAL,30-09-2025 12:57,Asia/Kolkata,0,0,0,61-90
ACC0016616,12274.49,138139.33,60,NPA,CLOSED,PERSONAL,16-10-2024 16:34,UTC,0,0,0,31-60
ACC0016617,713184.6,672838.08,90,LOW,PAID,PERSONAL,08-10-2025 16:37,Asia/Kolkata,111550.32,2,0.165790735,61-90
ACC0016618,352113.45,155799.2,75,HIGH,PAID,AUTO,03-06-2024 03:32,UTC,0,0,0,61-90
ACC0016619,336394.83,563938.05,30,NPA,ACTIVE,AUTO,24-07-2025 16:01,Asia/Dubai,220090.76,2,0.390274712,Jan-30
ACC0016620,109472.15,621969.57,0,LOW,WRITEOFF,BNPL,15-10-2025 01:15,Asia/Kolkata,0,0,0,0
ACC0016621,94312.33,117437.85,180,LOW,PAID,AUTO,07-05-2025 05:39,Asia/Kolkata,266578.5,2,2.269953852,91-180
ACC0016622,690343.86,421700.19,5,NPA,CLOSED,AUTO,10-04-2024 11:27,Asia/Kolkata,12627.54,1,0.029944355,Jan-30
ACC0016623,340827.82,72229.01,75,NPA,CLOSED,CREDIT_CARD,01-08-2024 17:10,Asia/Dubai,133567.63,2,1.849224155,61-90
ACC0016624,430884.25,632815.65,30,NPA,PAID,AUTO,18-11-2024 22:53,UTC,0,0,0,Jan-30
ACC0016625,660697.42,672315.75,120,NPA,PAID,CONSUMER,21-12-2024 18:32,Asia/Dubai,0,0,0,91-180
ACC0016626,435400.69,127400.84,75,NPA,WRITEOFF,CONSUMER,12-09-2025 04:23,Asia/Kolkata,216209.32,2,1.697079234,61-90
ACC0016627,729440.44,65962.95,120,LOW,CLOSED,PERSONAL,28-04-2024 15:11,Asia/Kolkata,0,0,0,91-180
ACC0016628,440407.74,206175.02,0,HIGH,CLOSED,AUTO,19-09-2025 13:07,Asia/Kolkata,0,0,0,0
ACC0016629,20749.23,126716.76,15,HIGH,CLOSED,CONSUMER,10-07-2025 19:01,UTC,0,0,0,Jan-30
ACC0016630,48389.38,25611.9,45,MEDIUM,ACTIVE,PERSONAL,02-05-2024 05:23,Asia/Dubai,0,0,0,31-60
ACC0016631,270770.87,244093.38,30,LOW,PAID,CONSUMER,28-02-2025 17:34,Asia/Dubai,0,0,0,Jan-30
ACC0016632,180508.38,39673,45,HIGH,ACTIVE,BNPL,28-06-2024 01:39,Asia/Dubai,183498.16,2,4.625265546,31-60
ACC0016633,116604.48,203506.27,30,LOW,CLOSED,AUTO,01-01-2025 10:50,Asia/Dubai,0,0,0,Jan-30
ACC0016634,758979.27,401968.97,180,NPA,WRITEOFF,AUTO,01-07-2025 03:14,Asia/Dubai,0,0,0,91-180
ACC0016635,233265.2,444362.5,15,HIGH,ACTIVE,AUTO,15-10-2025 16:29,UTC,99694.36,1,0.224353675,Jan-30
